date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:47:09	113/113	---MCZ	200	added ('OK')	text/plain	date:Thu,%2013%20Jan%202022%2023:47:09%20GMT	http://marqgray.github.io/robots.txt		(from )
17:47:09	40278/40278	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jan%202022%2023:47:09%20GMT	http://marqgray.github.io/	C:/My%20Web%20Sites/Portfolio/index-2.html	(from )
17:47:10	80574/80574	---MCZ	200	added ('OK')	text/css	etag:W/%22612efc26-13abe%22	http://marqgray.github.io/wp-includes/css/dist/block-library/style.min.css?ver=5.8.3	C:/My%20Web%20Sites/Portfolio/wp-includes/css/dist/block-library/style.minc8d8.css	(from http://marqgray.github.io/)
17:47:10	39119/39119	---MCZ	200	added ('OK')	text/css	etag:W/%2261da4840-98cf%22	http://marqgray.github.io/wp-content/themes/kalium/assets/css/bootstrap.min.css?ver=3.4.4.001	C:/My%20Web%20Sites/Portfolio/wp-content/themes/kalium/assets/css/bootstrap.minf66a.css	(from http://marqgray.github.io/)
17:47:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jan%202022%2023:47:10%20GMT	http://s.w.org/	C:/My%20Web%20Sites/Portfolio/index-3.html	(from http://marqgray.github.io/)
17:47:10	209143/209143	---MCZ	200	added ('OK')	text/css	etag:W/%2261da4840-330f7%22	http://marqgray.github.io/wp-content/themes/kalium/assets/css/base.min.css?ver=3.4.4.001	C:/My%20Web%20Sites/Portfolio/wp-content/themes/kalium/assets/css/base.minf66a.css	(from http://marqgray.github.io/)
17:47:10	839/839	---MC-	200	added ('OK')	application/rss+xml	etag:%22a22f5589fe55d76e9ad03175a389926a%22	http://marqgray.github.io/feed/	C:/My%20Web%20Sites/Portfolio/feed/index.html	(from http://marqgray.github.io/)
17:47:10	7899/7899	---MCZ	200	added ('OK')	text/css	etag:W/%2261da4840-1edb%22	http://marqgray.github.io/wp-content/themes/kalium/assets/css/new/style.min.css?ver=3.4.4.001	C:/My%20Web%20Sites/Portfolio/wp-content/themes/kalium/assets/css/new/style.minf66a.css	(from http://marqgray.github.io/)
17:47:10	95236/95236	---MCZ	200	added ('OK')	text/css	etag:W/%2261da4840-17404%22	http://marqgray.github.io/wp-content/themes/kalium/assets/css/other.min.css?ver=3.4.4.001	C:/My%20Web%20Sites/Portfolio/wp-content/themes/kalium/assets/css/other.minf66a.css	(from http://marqgray.github.io/)
17:47:11	71403/71403	---MCZ	200	added ('OK')	text/css	etag:W/%2261da4840-116eb%22	http://marqgray.github.io/wp-content/themes/kalium/assets/css/portfolio.min.css?ver=3.4.4.001	C:/My%20Web%20Sites/Portfolio/wp-content/themes/kalium/assets/css/portfolio.minf66a.css	(from http://marqgray.github.io/)
17:47:11	667/667	---MCZ	200	added ('OK')	text/css	etag:W/%2261da4843-29b%22	http://marqgray.github.io/wp-content/themes/kalium/style.css?ver=3.4.4.001	C:/My%20Web%20Sites/Portfolio/wp-content/themes/kalium/stylef66a.css	(from http://marqgray.github.io/)
17:47:11	733/733	---MC-	200	added ('OK')	application/rss+xml	etag:%22a44d30d71533747c0bade69ce2757f60%22	http://marqgray.github.io/comments/feed/	C:/My%20Web%20Sites/Portfolio/comments/feed/index.html	(from http://marqgray.github.io/)
17:47:11	43857/43857	---MCZ	200	added ('OK')	text/css	etag:W/%2261db6c4a-ab51%22	http://marqgray.github.io/wp-content/themes/kalium-child-freelancer/custom-skin.css?ver=7577ea15cd0c4d63d46c616821683aa0	C:/My%20Web%20Sites/Portfolio/wp-content/themes/kalium-child-freelancer/custom-skinc08a.css	(from http://marqgray.github.io/)
17:47:11	2239/2239	---MCZ	200	added ('OK')	text/css	etag:W/%2261da4eb2-8bf%22	http://marqgray.github.io/wp-content/themes/kalium-child-freelancer/style.css?ver=5.8.3	C:/My%20Web%20Sites/Portfolio/wp-content/themes/kalium-child-freelancer/stylec8d8.css	(from http://marqgray.github.io/)
17:47:11	89521/89521	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%226048e0ac-15db1%22	http://marqgray.github.io/wp-includes/js/jquery/jquery.min.js?ver=3.6.0	C:/My%20Web%20Sites/Portfolio/wp-includes/js/jquery/jquery.minaf6c.js	(from http://marqgray.github.io/)
17:47:12	11224/11224	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225fb4e3fe-2bd8%22	http://marqgray.github.io/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2	C:/My%20Web%20Sites/Portfolio/wp-includes/js/jquery/jquery-migrate.mind617.js	(from http://marqgray.github.io/)
17:47:12	7636/7636	---MC-	200	added ('OK')	application/rss+xml	etag:%22a22f5589fe55d76e9ad03175a389926a%22	http://marqgray.github.io/portfolio/feed/	C:/My%20Web%20Sites/Portfolio/portfolio/feed/index.html	(from http://marqgray.github.io/)
17:47:12	1437/1437	---MCZ	200	added ('OK')	application/json	date:Thu,%2013%20Jan%202022%2023:47:12%20GMT	http://marqgray.github.io/wp-json/wp/v2/pages/3283	C:/My%20Web%20Sites/Portfolio/wp-json/wp/v2/pages/3283.json	(from http://marqgray.github.io/)
17:47:12	140204/140204	---MCZ	200	added ('OK')	application/json	date:Thu,%2013%20Jan%202022%2023:47:12%20GMT	http://marqgray.github.io/wp-json/	C:/My%20Web%20Sites/Portfolio/wp-json/index.html	(from http://marqgray.github.io/)
17:47:13	816/816	---MCZ	200	added ('OK')	text/xml	date:Thu,%2013%20Jan%202022%2023:47:13%20GMT	http://marqgray.github.io/xmlrpc.php?rsd	C:/My%20Web%20Sites/Portfolio/xmlrpc0db0.php	(from http://marqgray.github.io/)
17:47:13	1045/1045	---MCZ	200	added ('OK')	text/xml	etag:W/%2252a8c1b7-415%22	http://marqgray.github.io/wp-includes/wlwmanifest.xml	C:/My%20Web%20Sites/Portfolio/wp-includes/wlwmanifest.xml	(from http://marqgray.github.io/)
17:47:13	2262/2262	---MCZ	200	added ('OK')	application/json	date:Thu,%2013%20Jan%202022%2023:47:13%20GMT	http://marqgray.github.io/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmarqgray.github.io%2F	C:/My%20Web%20Sites/Portfolio/wp-json/oembed/1.0/embed35b2.json	(from http://marqgray.github.io/)
17:47:13	2346/2346	---MCZ	200	added ('OK')	text/xml	date:Thu,%2013%20Jan%202022%2023:47:13%20GMT	http://marqgray.github.io/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmarqgray.github.io%2F&format=xml	C:/My%20Web%20Sites/Portfolio/wp-json/oembed/1.0/embed1f38	(from http://marqgray.github.io/)
17:47:13	2066/2066	---M--	200	added ('OK')	image/png	etag:%2261da4ed2-812%22	http://marqgray.github.io/wp-content/uploads/2017/01/favicon.png	C:/My%20Web%20Sites/Portfolio/wp-content/uploads/2017/01/favicon.png	(from http://marqgray.github.io/)
17:47:14	59344/59344	---MCZ	200	added ('OK')	text/css	etag:W/%2261da4841-e7d0%22	http://marqgray.github.io/wp-content/themes/kalium/assets/vendors/font-awesome/css/all.min.css?ver=3.4.4.001	C:/My%20Web%20Sites/Portfolio/wp-content/themes/kalium/assets/vendors/font-awesome/css/all.minf66a.css	(from http://marqgray.github.io/)
17:47:14	57704/57704	---MCZ	200	added ('OK')	text/css	etag:W/%2261da4a99-e168%22	http://marqgray.github.io/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.5.14	C:/My%20Web%20Sites/Portfolio/wp-content/plugins/revslider/public/assets/css/rs6097f.css	(from http://marqgray.github.io/)
17:47:14	24574/24574	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jan%202022%2023:47:14%20GMT	http://marqgray.github.io/about-me/	C:/My%20Web%20Sites/Portfolio/about-me/index.html	(from http://marqgray.github.io/)
17:47:14	128668/128668	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2261da4a99-1f69c%22	http://marqgray.github.io/wp-content/plugins/revslider/public/assets/js/rbtools.min.js?ver=6.5.14	C:/My%20Web%20Sites/Portfolio/wp-content/plugins/revslider/public/assets/js/rbtools.min097f.js	(from http://marqgray.github.io/)
17:47:14	385173/385173	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2261da4a99-5e095%22	http://marqgray.github.io/wp-content/plugins/revslider/public/assets/js/rs6.min.js?ver=6.5.14	C:/My%20Web%20Sites/Portfolio/wp-content/plugins/revslider/public/assets/js/rs6.min097f.js	(from http://marqgray.github.io/)
17:47:14	63403/63403	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2261da4841-f7ab%22	http://marqgray.github.io/wp-content/themes/kalium/assets/vendors/gsap/gsap.min.js?ver=3.4.4.001	C:/My%20Web%20Sites/Portfolio/wp-content/themes/kalium/assets/vendors/gsap/gsap.minf66a.js	(from http://marqgray.github.io/)
17:47:15	3809/3809	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2261da4841-ee1%22	http://marqgray.github.io/wp-content/themes/kalium/assets/vendors/gsap/ScrollToPlugin.min.js?ver=3.4.4.001	C:/My%20Web%20Sites/Portfolio/wp-content/themes/kalium/assets/vendors/gsap/ScrollToPlugin.minf66a.js	(from http://marqgray.github.io/)
17:47:15	17452/17452	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2261da4841-442c%22	http://marqgray.github.io/wp-content/themes/kalium/assets/vendors/scrollmagic/ScrollMagic.min.js?ver=3.4.4.001	C:/My%20Web%20Sites/Portfolio/wp-content/themes/kalium/assets/vendors/scrollmagic/ScrollMagic.minf66a.js	(from http://marqgray.github.io/)
17:47:15	24872/24872	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jan%202022%2023:47:15%20GMT	http://marqgray.github.io/contact/	C:/My%20Web%20Sites/Portfolio/contact/index.html	(from http://marqgray.github.io/)
17:47:15	1525/1525	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2261da4841-5f5%22	http://marqgray.github.io/wp-content/themes/kalium/assets/vendors/scrollmagic/plugins/animation.gsap.min.js?ver=3.4.4.001	C:/My%20Web%20Sites/Portfolio/wp-content/themes/kalium/assets/vendors/scrollmagic/plugins/animation.gsap.minf66a.js	(from http://marqgray.github.io/)
17:47:15	35445/35445	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2261da4841-8a75%22	http://marqgray.github.io/wp-content/themes/kalium/assets/vendors/metafizzy/isotope.pkgd.min.js?ver=3.4.4.001	C:/My%20Web%20Sites/Portfolio/wp-content/themes/kalium/assets/vendors/metafizzy/isotope.pkgd.minf66a.js	(from http://marqgray.github.io/)
17:47:15	13625/13625	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2261da4841-3539%22	http://marqgray.github.io/wp-content/themes/kalium/assets/vendors/metafizzy/packery-mode.pkgd.min.js?ver=3.4.4.001	C:/My%20Web%20Sites/Portfolio/wp-content/themes/kalium/assets/vendors/metafizzy/packery-mode.pkgd.minf66a.js	(from http://marqgray.github.io/)
17:47:16	182427/182427	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2261da4841-2c89b%22	http://marqgray.github.io/wp-content/themes/kalium/assets/js/main.min.js?ver=3.4.4.001	C:/My%20Web%20Sites/Portfolio/wp-content/themes/kalium/assets/js/main.minf66a.js	(from http://marqgray.github.io/)
17:47:16	24/24	---MC-	200	added ('OK')	text/plain	date:Thu,%2013%20Jan%202022%2023:47:16%20GMT	http://s.w.org/robots.txt		(from http://marqgray.github.io/)
17:47:16	24629/24629	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jan%202022%2023:47:16%20GMT	http://marqgray.github.io/portfolio/web-music-player-ts/	C:/My%20Web%20Sites/Portfolio/portfolio/web-music-player-ts/index.html	(from http://marqgray.github.io/)
17:47:16	39654/39654	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jan%202022%2023:47:16%20GMT	http://marqgray.github.io/portfolio-category/web/	C:/My%20Web%20Sites/Portfolio/portfolio-category/web/index.html	(from http://marqgray.github.io/)
17:47:17	24644/24644	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jan%202022%2023:47:16%20GMT	http://marqgray.github.io/portfolio/meal-finder-ts/	C:/My%20Web%20Sites/Portfolio/portfolio/meal-finder-ts/index.html	(from http://marqgray.github.io/)
17:47:17	24772/24772	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jan%202022%2023:47:17%20GMT	http://marqgray.github.io/portfolio/javascript-dom-array-methods/	C:/My%20Web%20Sites/Portfolio/portfolio/javascript-dom-array-methods/index.html	(from http://marqgray.github.io/)
17:47:17	24721/24721	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jan%202022%2023:47:17%20GMT	http://marqgray.github.io/portfolio/infinite-scroll-blog-ts/	C:/My%20Web%20Sites/Portfolio/portfolio/infinite-scroll-blog-ts/index.html	(from http://marqgray.github.io/)
17:47:17	24650/24650	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jan%202022%2023:47:17%20GMT	http://marqgray.github.io/portfolio/hangman-game-ts/	C:/My%20Web%20Sites/Portfolio/portfolio/hangman-game-ts/index.html	(from http://marqgray.github.io/)
17:47:17	24678/24678	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jan%202022%2023:47:17%20GMT	http://marqgray.github.io/portfolio/expense-tracker-ts/	C:/My%20Web%20Sites/Portfolio/portfolio/expense-tracker-ts/index.html	(from http://marqgray.github.io/)
17:47:17	28372/28372	---M--	200	added ('OK')	image/gif	etag:%2261da4840-6ed4%22	http://marqgray.github.io/wp-content/themes/kalium/assets/images/icons/eye.gif	C:/My%20Web%20Sites/Portfolio/wp-content/themes/kalium/assets/images/icons/eye.gif	(from http://marqgray.github.io/wp-content/themes/kalium/assets/css/base.min.css?ver=3.4.4.001)
17:47:18	16044/16044	---M--	200	added ('OK')	image/gif	etag:%2261da4841-3eac%22	http://marqgray.github.io/wp-content/themes/kalium/assets/images/icons/lg-preloader-dark.gif	C:/My%20Web%20Sites/Portfolio/wp-content/themes/kalium/assets/images/icons/lg-preloader-dark.gif	(from http://marqgray.github.io/wp-content/themes/kalium/assets/css/base.min.css?ver=3.4.4.001)
17:47:18	24757/24757	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jan%202022%2023:47:18%20GMT	http://marqgray.github.io/portfolio/exchange-rate-calculator-ts/	C:/My%20Web%20Sites/Portfolio/portfolio/exchange-rate-calculator-ts/index.html	(from http://marqgray.github.io/)
17:47:18	15416/15416	---M--	200	added ('OK')	image/gif	etag:%2261da4841-3c38%22	http://marqgray.github.io/wp-content/themes/kalium/assets/images/icons/lg-preloader.gif	C:/My%20Web%20Sites/Portfolio/wp-content/themes/kalium/assets/images/icons/lg-preloader.gif	(from http://marqgray.github.io/wp-content/themes/kalium/assets/css/base.min.css?ver=3.4.4.001)
17:47:18	758/758	---M--	200	added ('OK')	image/svg+xml	etag:%2261da4840-2f6%22	http://marqgray.github.io/wp-content/themes/kalium/assets/images/icons/icon-menu-close.svg	C:/My%20Web%20Sites/Portfolio/wp-content/themes/kalium/assets/images/icons/icon-menu-close.svg	(from http://marqgray.github.io/wp-content/themes/kalium/assets/css/base.min.css?ver=3.4.4.001)
17:47:18	24720/24720	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jan%202022%2023:47:18%20GMT	http://marqgray.github.io/portfolio/custom-video-player-ts/	C:/My%20Web%20Sites/Portfolio/portfolio/custom-video-player-ts/index.html	(from http://marqgray.github.io/)
17:47:19	24702/24702	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jan%202022%2023:47:19%20GMT	http://marqgray.github.io/portfolio/movie-seat-booking-js/	C:/My%20Web%20Sites/Portfolio/portfolio/movie-seat-booking-js/index.html	(from http://marqgray.github.io/)
17:47:19	24621/24621	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Jan%202022%2023:47:19%20GMT	http://marqgray.github.io/portfolio/form-validator-js/	C:/My%20Web%20Sites/Portfolio/portfolio/form-validator-js/index.html	(from http://marqgray.github.io/)
17:47:19	586/586	---M--	200	added ('OK')	image/svg+xml	etag:%2261da4841-24a%22	http://marqgray.github.io/wp-content/themes/kalium/assets/images/icons/image-comparison-slider-arrows.svg	C:/My%20Web%20Sites/Portfolio/wp-content/themes/kalium/assets/images/icons/image-comparison-slider-arrows.svg	(from http://marqgray.github.io/wp-content/themes/kalium/assets/css/other.min.css?ver=3.4.4.001)
17:47:19	1586/1586	---M--	200	added ('OK')	image/png	etag:%2261da4841-632%22	http://marqgray.github.io/wp-content/themes/kalium/assets/images/icons/lightgallery-icons/vimeo-play@2x.png	C:/My%20Web%20Sites/Portfolio/wp-content/themes/kalium/assets/images/icons/lightgallery-icons/vimeo-play@2x.png	(from http://marqgray.github.io/wp-content/themes/kalium/assets/css/other.min.css?ver=3.4.4.001)
17:47:19	2617/2617	---M--	200	added ('OK')	image/png	etag:%2261da4841-a39%22	http://marqgray.github.io/wp-content/themes/kalium/assets/images/icons/lightgallery-icons/youtube-play@2x.png	C:/My%20Web%20Sites/Portfolio/wp-content/themes/kalium/assets/images/icons/lightgallery-icons/youtube-play@2x.png	(from http://marqgray.github.io/wp-content/themes/kalium/assets/css/other.min.css?ver=3.4.4.001)
17:47:20	1058/1058	---M--	200	added ('OK')	image/png	etag:%2261da4840-422%22	http://marqgray.github.io/wp-content/themes/kalium/assets/images/icons/divider-3.png	C:/My%20Web%20Sites/Portfolio/wp-content/themes/kalium/assets/images/icons/divider-3.png	(from http://marqgray.github.io/wp-content/themes/kalium/assets/css/other.min.css?ver=3.4.4.001)
17:47:20	1074/1074	---M--	200	added ('OK')	image/png	etag:%2261da4840-432%22	http://marqgray.github.io/wp-content/themes/kalium/assets/images/icons/divider-2.png	C:/My%20Web%20Sites/Portfolio/wp-content/themes/kalium/assets/images/icons/divider-2.png	(from http://marqgray.github.io/wp-content/themes/kalium/assets/css/other.min.css?ver=3.4.4.001)
17:47:20	1157/1157	---M--	200	added ('OK')	image/png	etag:%2261da4840-485%22	http://marqgray.github.io/wp-content/themes/kalium/assets/images/icons/divider-1.png	C:/My%20Web%20Sites/Portfolio/wp-content/themes/kalium/assets/images/icons/divider-1.png	(from http://marqgray.github.io/wp-content/themes/kalium/assets/css/other.min.css?ver=3.4.4.001)
17:47:20	56560/56560	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2261da4840-dcf0%22	http://marqgray.github.io/wp-content/themes/kalium/assets/css/fonts/linea-iconfont/fonts/linea.eot	C:/My%20Web%20Sites/Portfolio/wp-content/themes/kalium/assets/css/fonts/linea-iconfont/fonts/linea.eot	(from http://marqgray.github.io/wp-content/themes/kalium/assets/css/other.min.css?ver=3.4.4.001)
17:47:20	56560/56560	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2261da4840-dcf0%22	http://marqgray.github.io/wp-content/themes/kalium/assets/css/fonts/linea-iconfont/fonts/linea.eot?	C:/My%20Web%20Sites/Portfolio/wp-content/themes/kalium/assets/css/fonts/linea-iconfont/fonts/linead41d.eot	(from http://marqgray.github.io/wp-content/themes/kalium/assets/css/other.min.css?ver=3.4.4.001)
